vintage,state,fips,county,max_recdate,totalcount
202004,TX,48053,Burnet County,20200319,46953
202004,TX,48157,Fort Bend County,20200330,474684
202004,TX,48473,Waller County,20200401,26079
202004,TX,48115,Dawson County,20061204,6
202004,TX,48305,Lynn County,20170630,1957
202004,TX,48153,Floyd County,20180716,2017
202004,TX,48263,Kent County,20190108,1
202004,TX,48261,Kenedy County,20190627,87
202004,TX,48311,McMullen County,20190806,45
202004,TX,48191,Hall County,20190826,51
202004,TX,48405,San Augustine County,20191126,144
202004,TX,48057,Calhoun County,20191227,8020
202004,TX,48463,Uvalde County,20191230,13842
202004,TX,48163,Frio County,20200110,5648
202004,TX,48043,Brewster County,20200219,6081
202004,TX,48221,Hood County,20200306,102626
202004,TX,48189,Hale County,20200312,13800
202004,TX,48019,Bandera County,20200325,12506
202004,TX,48439,Tarrant County,20200331,1743252
202004,TX,48357,Ochiltree County,20180910,3590
202004,TX,48193,Hamilton County,20190726,2199
202004,TX,48317,Martin County,20190815,1373
202004,TX,48253,Jones County,20191003,10568
202004,TX,48379,Rains County,20191125,6331
202004,TX,48161,Freestone County,20191220,11888
202004,TX,48237,Jack County,20191231,5705
202004,TX,48273,Kleberg County,20200205,10652
202004,TX,48139,Ellis County,20200306,128851
202004,TX,48179,Gray County,20200311,5670
202004,TX,48347,Nacogdoches County,20200313,12509
202004,TX,48183,Gregg County,20200325,69679
202004,TX,48201,Harris County,20200406,3125807
202004,TX,48325,Medina County,20200407,17612
202004,TX,48423,Smith County,20200408,169268
202004,UT,49041,Sevier County,20191024,1038
202004,UT,49049,Utah County,20200319,394850
202004,UT,49025,Kane County,20180816,5226
202004,UT,49005,Cache County,20200320,46084
202004,UT,49043,Summit County,20200309,45840
202004,VA,51005,Alleghany County,20180831,7487
202004,VA,51139,Page County,20190909,13333
202004,VA,51063,Floyd County,20200306,8044
202004,VA,51079,Greene County,20200313,2537
202004,VA,51035,Carroll County,20200319,19335
202004,VA,51187,Warren County,20200327,13163
202004,VA,51077,Grayson County,20200403,6160
202004,VA,51610,Falls Church city,20200410,9582
202004,VA,51001,Accomack County,20190503,14203
202004,VA,51750,Radford city,20191118,2796
202004,VA,51570,Colonial Heights city,20200203,16111
202004,VA,51057,Essex County,20200304,1141
202004,VA,51023,Botetourt County,20200313,13736
202004,VA,51019,Bedford County,20200320,12710
202004,VA,51195,Wise County,20200331,18614
202004,VA,51061,Fauquier County,20200408,50460
202004,VA,51580,Covington city,20170823,4098
202004,VA,51135,Nottoway County,20190930,5534
202004,OH,39169,Wayne County,20200205,84911
202004,OH,39035,Cuyahoga County,20200305,1596458
202004,OH,39019,Carroll County,20200313,18168
202004,OH,39051,Fulton County,20200317,19454
202004,OH,39141,Ross County,20200324,35798
202004,OH,39063,Hancock County,20200406,66044
202004,OH,39117,Morrow County,20191122,19986
202004,OH,39135,Preble County,20200128,35686
202004,OH,39131,Pike County,20200306,24518
202004,OH,39093,Lorain County,20200312,306785
202004,OH,39071,Highland County,20200323,37045
202004,OH,39091,Logan County,20200114,32319
202004,OH,39145,Scioto County,20200227,27369
202004,OH,39017,Butler County,20200312,299850
202004,OH,39159,Union County,20200316,53166
202004,OH,39163,Vinton County,20190828,2139
202004,OH,39143,Sandusky County,20200220,54400
202004,OH,39043,Erie County,20200306,64263
202004,OH,39057,Greene County,20200312,134668
202004,OH,39055,Geauga County,20200320,61294
202004,OH,39049,Franklin County,20200331,1098416
202004,OK,40045,Ellis County,20190731,2249
202004,OK,40145,Wagoner County,20200203,56377
202004,OK,40081,Lincoln County,20200309,29976
202004,OK,40031,Comanche County,20200316,68459
202004,OK,40109,Oklahoma County,20200318,1065373
202004,OK,40067,Jefferson County,20190610,3168
202004,OK,40117,Pawnee County,20190815,9733
202004,OK,40023,Choctaw County,20200206,2868
202004,OK,40033,Cotton County,20200220,2447
202004,OK,40113,Osage County,20200310,22201
202004,OK,40105,Nowata County,20200317,2487
202004,OK,40063,Hughes County,20190726,6039
202004,OK,40065,Jackson County,20200206,13553
202004,OK,40131,Rogers County,20200310,71354
202004,OK,40153,Woodward County,20200316,11934
202004,OK,40029,Coal County,20190715,745
202004,OK,40047,Garfield County,20191127,41526
202004,OK,40091,McIntosh County,20200305,11740
202004,OK,40099,Murray County,20200309,6802
202004,OK,40053,Grant County,20200310,1588
202004,OR,41051,Multnomah County,20200326,911165
202004,OR,41007,Clatsop County,20200309,29349
202004,OR,41067,Washington County,20200325,482117
202004,OR,41031,Jefferson County,20200408,8528
202004,OR,41049,Morrow County,20200310,870
202004,OR,41039,Lane County,20200331,423540
202004,OR,41037,Lake County,20160523,5534
202004,OR,41057,Tillamook County,20200318,24491
202004,OR,41017,Deschutes County,20200327,248626
202004,PA,42125,Washington County,20200304,130441
202004,PA,42035,Clinton County,20200311,17171
202004,PA,42013,Blair County,20200318,82142
202004,PA,42051,Fayette County,20200228,48262
202004,PA,42081,Lycoming County,20200306,62742
202004,PA,42027,Centre County,20200320,112787
202004,PA,42123,Warren County,20191127,29680
202004,PA,42107,Schuylkill County,20200227,121039
202004,PA,42077,Lehigh County,20200309,230181
202004,PA,42009,Bedford County,20200313,18905
202004,PA,42071,Lancaster County,20200317,378678
202004,PA,42021,Cambria County,20200326,85323
202004,PA,42059,Greene County,20200228,7837
202004,PA,42089,Monroe County,20200306,173856
202004,PA,42085,Mercer County,20200313,50697
202004,PA,42065,Jefferson County,20200406,23128
202004,RI,44007,Providence County,20200331,275779
202004,SC,45069,Marlboro County,20181029,4033
202004,SC,45073,Oconee County,20200319,40712
202004,SC,45063,Lexington County,20200320,243516
202004,SC,45081,Saluda County,20200108,10923
202004,SC,45017,Calhoun County,20200303,9182
202004,SC,45015,Berkeley County,20200319,161939
202004,SC,45083,Spartanburg County,20200409,431226
202004,SC,45065,McCormick County,20151026,870
202004,SC,45089,Williamsburg County,20200227,1387
202004,SC,45045,Greenville County,20200320,466083
202004,SC,45061,Lee County,20200211,8878
202004,SC,45029,Colleton County,20200323,9995
202004,SD,46125,Turner County,20170127,10
202004,SD,46079,Lake County,20200309,10
202004,SD,46081,Lawrence County,20200203,14
202004,SD,46013,Brown County,20141021,4
202004,SD,46043,Douglas County,20180131,592
202004,SD,46005,Beadle County,20190513,11269
202004,SD,46127,Union County,20200221,8278
202004,SD,46097,Miner County,20130520,144
202004,SD,46123,Tripp County,20190829,1
202004,TN,47061,Grundy County,20200214,6383
202004,TN,47049,Fentress County,20200309,11929
202004,TN,47081,Hickman County,20200320,17664
202004,TN,47123,Monroe County,20200326,31388
202004,TN,47149,Rutherford County,20200409,244682
202004,TN,47083,Houston County,20200210,3935
202004,TN,47005,Benton County,20200302,12397
202004,TN,47039,Decatur County,20200320,7875
202004,TN,47001,Anderson County,20200325,45115
202004,TN,47155,Sevier County,20200330,92124
202004,TN,47161,Stewart County,20200218,10194
202004,TN,47043,Dickson County,20200302,35485
202004,TN,47015,Cannon County,20200316,9249
202004,TN,47047,Fayette County,20200320,32773
202004,TN,47119,Maury County,20200320,63143
202004,TN,47065,Hamilton County,20200325,253022
202004,TN,47063,Hamblen County,20200403,48115
202004,TN,47183,Weakley County,20200409,20706
202004,TN,47023,Chester County,20200219,8610
202004,TN,47165,Sumner County,20200312,145669
202004,TN,47175,Van Buren County,20200319,3622
202004,TN,47031,Coffee County,20200325,36903
202004,TN,47007,Bledsoe County,20200327,6356
202004,TN,47027,Clay County,20200406,3322
202004,TX,48017,Bailey County,20170424,170
202004,TX,48341,Moore County,20180323,12430
202004,TX,48247,Jim Hogg County,20181129,701
202004,TX,48461,Upton County,20190521,1456
202004,TX,48295,Lipscomb County,20190722,347
202004,TX,48145,Falls County,20190820,2646
202004,TX,48173,Glasscock County,20191118,39
202004,TX,48165,Gaines County,20191226,6537
202004,TX,48123,DeWitt County,20191230,10982
202004,TX,48177,Gonzales County,20200108,4577
202004,TX,48067,Cass County,20200214,17527
202004,TX,48425,Somervell County,20200305,6643
202004,TX,48429,Stephens County,20200311,2659
202004,TX,48307,McCulloch County,20200320,8279
202004,TX,48209,Hays County,20200331,141493
202004,TX,48339,Montgomery County,20200408,430875
202004,TX,48083,Coleman County,20061121,1
202004,TX,48267,Kimble County,20170628,659
202004,TX,48271,Kinney County,20190102,1663
202004,TX,48431,Sterling County,20190927,89
202004,TX,48035,Bosque County,20191122,12890
202004,TX,48315,Marion County,20191217,6472
202004,TX,48277,Lamar County,20191231,28363
202004,TX,48005,Angelina County,20200221,53948
202004,TX,48281,Lampasas County,20200304,10059
202004,TX,48159,Franklin County,20200309,9019
202004,TX,48167,Galveston County,20200311,258716
202004,TX,48467,Van Zandt County,20200316,33528
202004,TX,48121,Denton County,20200330,569463
202004,TX,48021,Bastrop County,20200331,54000
202004,TX,48413,Schleicher County,20180730,232
202004,TX,48377,Presidio County,20190724,1123
202004,TX,48433,Stonewall County,20190807,19
202004,TX,48151,Fisher County,20190924,558
202004,TX,48369,Parmer County,20191125,1950
202004,TX,48383,Reagan County,20191212,688
202004,TX,48025,Bee County,20191227,13587
202004,TX,48331,Milam County,20200116,17173
202004,TX,48015,Austin County,20200217,16958
202004,TX,48285,Lavaca County,20200309,14248
202004,TX,48299,Llano County,20200313,29776
202004,TX,48381,Randall County,20200320,78155
202004,TX,48203,Harrison County,20200401,40974
202004,TX,48187,Guadalupe County,20200407,126256
202004,TX,48085,Collin County,20200408,676055
202004,TX,48417,Shackelford County,20160707,841
202004,TX,48275,Knox County,20180604,464
202004,TX,48137,Edwards County,20190610,193
202004,TX,48301,Loving County,20190814,19
202004,TX,48333,Mills County,20191028,3841
202004,TX,48089,Colorado County,20191216,11182
202004,TX,48143,Erath County,20191231,24003
202004,TX,48249,Jim Wells County,20200123,8983
202004,TX,48255,Karnes County,20200221,2214
202004,TX,48415,Scurry County,20200303,13710
202004,TX,48375,Potter County,20200306,60022
202004,TX,48073,Cherokee County,20200312,34129
202004,TX,48063,Camp County,20200318,7658
202004,TX,48427,Starr County,20200323,4037
202004,TX,48303,Lubbock County,20200330,246901
202004,TX,48141,El Paso County,20200406,574010
202004,UT,49003,Box Elder County,20200313,29369
202004,UT,49013,Duchesne County,20170410,3
202004,UT,49051,Wasatch County,20200318,28228
202004,UT,49021,Iron County,20200207,29069
202004,VA,51045,Craig County,20060915,1
202004,VA,51141,Patrick County,20190812,735
202004,VA,51595,Emporia city,20200218,1250
202004,VA,51081,Greensville County,20200311,2419
202004,VA,51590,Danville city,20200316,23080
202004,VA,51171,Shenandoah County,20200317,23314
202004,VA,51131,Northampton County,20200320,6152
202004,VA,51095,James City County,20200401,71117
202004,VA,51013,Arlington County,20200410,158715
202004,VA,51149,Prince George County,20180501,16147
202004,VA,51133,Northumberland County,20191009,839
202004,VA,51740,Portsmouth city,20200121,46840
202004,VA,51678,Lexington city,20200303,3183
202004,VA,51660,Harrisonburg city,20200311,8104
202004,VA,51167,Russell County,20200319,1331
202004,VA,51199,York County,20200330,33862
202004,VA,51041,Chesterfield County,20200403,311298
202004,VA,51069,Frederick County,20200302,49021
202004,VA,51165,Rockingham County,20200312,40784
202004,VA,51101,King William County,20200317,9883
202004,VA,51185,Tazewell County,20200317,4666
202004,VA,51197,Wythe County,20200320,6984
202004,VA,51087,Henrico County,20200403,258781
202004,VA,51137,Orange County,20200410,22566
202004,VA,51181,Surry County,20180426,2013
202004,VA,51700,Newport News city,20200207,111442
202004,VA,51163,Rockbridge County,20200221,4564
202004,VA,51820,Waynesboro city,20200306,2390
202004,VA,51770,Roanoke city,20200313,78385
202004,VA,51690,Martinsville city,20200323,9921
202004,VA,51155,Pulaski County,20200327,13618
202004,VA,51640,Galax city,20200402,56
202004,VA,51169,Scott County,20200407,7494
202004,VT,50007,Chittenden County,20200402,58439
202004,VT,50011,Franklin County,20200331,10623
202004,VT,50001,Addison County,20200402,6409
202004,WA,53047,Okanogan County,20200131,33538
202004,WA,53003,Asotin County,20200312,7525
202004,WA,53007,Chelan County,20200331,71826
202004,WA,53053,Pierce County,20200410,583197
202004,WA,53019,Ferry County,20170112,3587
202004,WA,53035,Kitsap County,20200324,308064
202004,WA,53073,Whatcom County,20200406,241378
202004,WA,53009,Clallam County,20200311,58426
202004,WA,53031,Jefferson County,20200302,32287
202004,WA,53045,Mason County,20200330,55768
202004,WI,55059,Kenosha County,20191213,98192
202004,WI,55123,Vernon County,20200312,11161
202004,WI,55077,Marquette County,20200323,6325
202004,WI,55003,Ashland County,20200331,8923
202004,WI,55005,Barron County,20200410,32046
202004,WI,55013,Burnett County,20200113,13890
202004,WI,55127,Walworth County,20200317,43901
202004,WI,55011,Buffalo County,20200327,7932
202004,WI,55079,Milwaukee County,20200408,450231
202004,WI,55129,Washburn County,20190725,10105
202004,WI,55069,Lincoln County,20200121,17633
202004,WI,55035,Eau Claire County,20200318,54431
202004,WI,55103,Richland County,20200330,6444
202004,WI,55029,Door County,20200409,24433
202004,WI,55119,Taylor County,20200102,5637
202004,WI,55101,Racine County,20200313,90391
202004,WI,55019,Clark County,20200325,17064
202004,WI,55047,Green Lake County,20200409,10991
202004,WV,54075,Pocahontas County,20191021,938
202004,WV,54061,Monongalia County,20200311,33209
202004,WV,54063,Monroe County,20150616,81
202004,WV,54105,Wirt County,20190725,220
202004,WV,54067,Nicholas County,20200303,1258
202004,WV,54103,Wetzel County,20200325,2293
202004,WV,54073,Pleasants County,20120101,1785
202004,WV,54089,Summers County,20150915,261
202004,WV,54081,Raleigh County,20180920,14901
202004,WV,54079,Putnam County,20200319,14014
202004,WV,54101,Webster County,20150911,31
202004,WV,54031,Hardy County,20200218,1147
202004,WV,54011,Cabell County,20200316,5122
202004,WV,54107,Wood County,20200318,41159
202004,WY,56037,Sweetwater County,20191205,7062
202004,WY,56039,Teton County,20200305,15684
202004,WY,56011,Crook County,20200212,1126
202004,WY,56013,Fremont County,20200403,3387
202004,VA,51800,Suffolk city,20200403,47771
202004,VA,51550,Chesapeake city,20200409,183728
202004,VA,51091,Highland County,20190620,842
202004,VA,51600,Fairfax city,20200110,17054
202004,VA,51670,Hopewell city,20200310,16765
202004,VA,51147,Prince Edward County,20200316,704
202004,VA,51117,Mecklenburg County,20200317,21017
202004,VA,51067,Franklin County,20200320,33439
202004,VA,51065,Fluvanna County,20200331,18097
202004,VA,51113,Madison County,20200407,2102
202004,VA,51029,Buckingham County,20190503,1002
202004,VA,51121,Montgomery County,20200212,34812
202004,VA,51027,Buchanan County,20200309,444
202004,VA,51115,Mathews County,20200316,1175
202004,VA,51153,Prince William County,20200326,365974
202004,VA,51760,Richmond city,20200330,164720
202004,VA,51540,Charlottesville city,20200409,32446
202004,VT,50009,Essex County,20200331,965
202004,VT,50003,Bennington County,20200401,8822
202004,VT,50019,Orleans County,20200401,5363
202004,WA,53011,Clark County,20200317,386991
202004,WA,53041,Lewis County,20200327,48618
202004,WA,53051,Pend Oreille County,20190307,21646
202004,WA,53021,Franklin County,20200313,45999
202004,WA,53069,Wahkiakum County,20190603,3121
202004,WA,53029,Island County,20200316,131042
202004,WA,53039,Klickitat County,20191101,8
202004,WA,53049,Pacific County,20200309,24192
202004,WA,53013,Columbia County,20200320,1467
202004,WA,53063,Spokane County,20200408,390509
202004,WI,55067,Langlade County,20191101,8543
202004,WI,55039,Fond du Lac County,20200304,54074
202004,WI,55053,Jackson County,20200320,9235
202004,WI,55071,Manitowoc County,20200403,29918
202004,WI,55081,Monroe County,20200409,23023
202004,WI,55037,Florence County,20180316,2638
202004,WI,55061,Kewaunee County,20200303,10724
202004,WI,55033,Dunn County,20200318,20889
202004,WI,55135,Waupaca County,20200331,21364
202004,WI,55091,Pepin County,20191227,2910
202004,WI,55055,Jefferson County,20200316,51605
202004,WI,55097,Portage County,20200320,26054
202004,WI,55133,Waukesha County,20200406,232848
202004,WI,55065,Lafayette County,20190215,7489
202004,WI,55031,Douglas County,20200131,20882
202004,WI,55045,Green County,20200316,21698
202004,WI,55017,Chippewa County,20200326,42179
202004,WI,55087,Outagamie County,20200406,84628
202004,WV,54053,Mason County,20180427,4472
202004,WV,54041,Lewis County,20190806,111
202004,WV,54003,Berkeley County,20200317,27565
202004,WV,54035,Jackson County,20070927,6
202004,WV,54005,Boone County,20200212,3670
202004,WV,54001,Barbour County,20200312,2242
202004,WV,54051,Marshall County,20200317,3668
202004,WV,54099,Wayne County,20200406,10947
202004,WV,54013,Calhoun County,20070501,25
202004,WV,54007,Braxton County,20150000,93
202004,WV,54009,Brooke County,20160229,424
202004,WV,54095,Tyler County,20190724,280
202004,WV,54019,Fayette County,20190329,6820
202004,WV,54029,Hancock County,20200227,11995
202004,WY,56019,Johnson County,20200310,1699
202004,WY,56029,Park County,20200228,16179
202004,WY,56021,Laramie County,20200302,56069
202004,WY,56025,Natrona County,20200309,48821
202004,WY,56017,Hot Springs County,20190520,1962
202004,WY,56031,Platte County,20200306,4
202004,VA,51175,Southampton County,20141013,4032
202004,VA,51730,Petersburg city,20191125,23728
202004,VA,51683,Manassas city,20200218,36334
202004,VA,51021,Bland County,20200302,1983
202004,VA,51047,Culpeper County,20200313,29183
202004,VA,51710,Norfolk city,20200320,163882
202004,VA,51107,Loudoun County,20200327,250008
202004,VA,51085,Hanover County,20200402,74239
202004,VA,51059,Fairfax County,20200407,887423
202004,VA,51177,Spotsylvania County,20200410,89540
202004,VA,51157,Rappahannock County,20140109,5
202004,VA,51071,Giles County,20190606,8678
202004,VA,51025,Brunswick County,20200306,3894
202004,VA,51036,Charles City County,20200313,1776
202004,VA,51143,Pittsylvania County,20200318,15180
202004,VA,51179,Stafford County,20200327,107391
202004,VA,51830,Williamsburg city,20200401,4334
202004,VA,51043,Clarke County,20200410,7585
202004,VT,50023,Washington County,20200401,18903
202004,VT,50025,Windham County,20200331,9535
202004,VT,50017,Orange County,20200401,4060
202004,WA,53037,Kittitas County,20200226,32050
202004,WA,53055,San Juan County,20200317,20091
202004,WA,53027,Grays Harbor County,20200403,51284
202004,WA,53075,Whitman County,20200121,7
202004,WA,53015,Cowlitz County,20200326,117731
202004,WA,53025,Grant County,20191231,60772
202004,WA,53077,Yakima County,20200309,132475
202004,WA,53071,Walla Walla County,20200323,40621
202004,WA,53033,King County,20200410,2587250
202004,WI,55023,Crawford County,20190322,6350
202004,WI,55113,Sawyer County,20200108,12112
202004,WI,55093,Pierce County,20200316,22115
202004,WI,55057,Juneau County,20200323,12034
202004,WI,55105,Rock County,20200408,74679
202004,WI,55041,Forest County,20191122,2650
202004,WI,55015,Calumet County,20200313,18871
202004,WI,55073,Marathon County,20200323,80196
202004,WI,55049,Iowa County,20200408,10170
202004,WI,55075,Marinette County,20191231,20924
202004,WI,55021,Columbia County,20200311,29619
202004,WI,55085,Oneida County,20200318,26535
202004,WI,55131,Washington County,20200403,64627
202004,WI,55007,Bayfield County,20190722,12290
202004,WI,55009,Brown County,20200306,105746
202004,WI,55139,Winnebago County,20200317,68707
202004,WI,55141,Wood County,20200327,30646
202004,WI,55107,Rusk County,20200406,7065
202004,WV,54045,Logan County,20120101,328
202004,WV,54043,Lincoln County,20150601,465
202004,WV,54017,Doddridge County,20170000,285
202004,WV,54023,Grant County,20200305,2054
202004,WV,54071,Pendleton County,20130916,20
202004,WV,54091,Taylor County,20190305,2981
202004,WV,54049,Marion County,20191230,7643
202004,WV,54085,Ritchie County,20200324,171
202004,WV,54025,Greenbrier County,20110000,1472
202004,WV,54097,Upshur County,20200212,1368
202004,WV,54033,Harrison County,20200313,23307
202004,WV,54057,Mineral County,20200317,4219
202004,WV,54027,Hampshire County,20190718,3011
202004,WV,54109,Wyoming County,20200306,316
202004,WY,56045,Weston County,20200303,1
202004,WY,56009,Converse County,20200311,113
202004,WY,56003,Big Horn County,20200312,1798
202004,WY,56043,Washakie County,20190702,5506
202004,WY,56041,Uinta County,20200312,8971
202004,WY,56023,Lincoln County,20190701,5948
202004,WY,56005,Campbell County,20200310,726
